19.8387	1119.04489
23.93627	1127.38052
29.42025	1169.05865
32.13143	1203.15895
35.8901	1236.50146
38.63209	1278.93738
44.76305	1353.95803
51.23291	1362.29365
55.33048	1379.72269
59.08916	1388.05832
62.50895	1396.39395
65.92873	1404.72958
73.41528	1404.72958
79.57704	1396.39395
86.3858	1396.39395
93.90316	1396.39395
